Term,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,decision
36,7,MO,Teacher,Full-time,106.0,False,False,660.0,679.0,4.0,3.0,53.0,1,47.0,0.0,0.0,1.0,40.0,21.0,1.0,0.0,1601.0,0.94,99.0,16.0,0.56,1.0,0.34,"$25,000-49,999",True,3500.0,1154,43,2000,Q3 2010,89.34,1.0,0,0,0.0,95,Denied
60,1,FL,Analyst,Employed,146.0,True,False,680.0,699.0,13.0,13.0,15.0,11,187.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,3147.0,0.22,10764.0,14.0,0.92,2.0,0.14,"$50,000-74,999",True,5166.666667,0,2,10000,Q1 2014,263.27,1.0,0,0,0.0,1,Review
36,1,IL,Engineer - Mechanical,Employed,14.0,False,False,720.0,739.0,8.0,8.0,10.0,8,294.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13926.0,0.33,27095.0,10.0,0.9,0.0,0.2,"$50,000-74,999",True,5083.333333,0,17,11000,Q4 2012,346.68,1.0,0,0,0.0,139,Approved
60,1,NC,Other,Employed,273.0,True,False,720.0,739.0,10.0,10.0,30.0,7,1101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44089.0,0.96,1683.0,27.0,1.0,0.0,0.42,"$50,000-74,999",True,4333.333333,0,6,6000,Q3 2013,166.57,1.0,0,0,0.0,84,Denied
60,7,MS,Skilled Labor,Employed,15.0,True,False,820.0,839.0,10.0,10.0,43.0,9,106.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,99008.0,38.0,0.75,0.0,0.2,"$25,000-49,999",True,2916.666667,0,31,8000,Q3 2011,189.9,1.0,0,0,0.0,136,Approved
60,1,MA,Professional,Employed,155.0,False,False,640.0,659.0,5.0,5.0,10.0,4,143.0,0.0,3.0,1.0,267.0,2.0,0.0,0.0,3740.0,0.92,310.0,9.0,0.6,0.0,0.13,"$50,000-74,999",True,5000.0,0,5,7000,Q4 2013,188.78,1.0,0,0,0.0,1,Denied
60,1,SC,Teacher,Employed,193.0,False,False,640.0,659.0,6.0,6.0,29.0,3,82.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,2954.0,0.93,196.0,28.0,0.85,0.0,0.38,"$50,000-74,999",True,6062.833333,0,5,10000,Q4 2013,257.76,1.0,0,0,0.0,1,Review
36,1,IL,Other,Full-time,198.0,True,True,620.0,639.0,6.0,3.0,19.0,4,678.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22825.0,0.99,173.0,19.0,0.78,0.0,0.25,"$75,000-99,999",True,6953.416667,0,23,12000,Q2 2012,463.7,1.0,0,0,0.0,106,Denied
36,1,CO,Engineer - Mechanical,Employed,87.0,False,False,720.0,739.0,6.0,5.0,27.0,6,431.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,19560.0,0.68,8932.0,27.0,0.88,0.0,0.2,"$50,000-74,999",True,4833.333333,0,7,15000,Q3 2013,558.91,1.0,0,0,0.0,1,Review
36,1,TX,Other,Other,0.0,True,False,640.0,659.0,8.0,8.0,34.0,7,178.0,1.0,3.0,1.0,19321.0,23.0,0.0,0.0,5719.0,0.57,4217.0,31.0,0.9,1.0,0.2,"$1-24,999",True,1666.666667,0,3,4000,Q4 2013,142.31,1.0,0,0,0.0,1,Review
36,1,IN,Other,Employed,75.0,True,False,720.0,739.0,12.0,12.0,31.0,8,391.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27280.0,0.89,2909.0,31.0,1.0,0.0,0.24,"$75,000-99,999",True,6750.0,0,1,9000,Q1 2014,289.98,1.0,0,0,0.0,1,Approved
36,1,UT,Teacher,Employed,61.0,True,False,740.0,759.0,10.0,9.0,24.0,6,448.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24150.0,0.85,4250.0,23.0,1.0,1.0,0.45,"$25,000-49,999",True,3833.333333,0,11,15000,Q2 2013,549.76,1.0,0,0,0.0,222,Review
36,15,CA,Construction,Employed,94.0,False,False,640.0,659.0,12.0,10.0,18.0,7,515.0,3.0,15.0,0.0,0.0,0.0,2.0,0.0,5998.0,0.83,800.0,17.0,1.0,0.0,0.1,"$100,000+",True,16250.0,0,4,5000,Q4 2013,167.24,1.0,0,0,0.0,1,Approved
60,1,KY,Tradesman - Mechanic,Employed,245.0,False,False,660.0,679.0,15.0,10.0,28.0,7,335.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10657.0,0.71,1795.0,26.0,1.0,1.0,0.36,"$25,000-49,999",True,4083.333333,0,11,9000,Q2 2013,256.77,1.0,0,0,0.0,1,Denied
36,1,RI,Professional,Employed,95.0,False,False,660.0,679.0,16.0,15.0,33.0,11,1235.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,34324.0,0.55,27976.0,32.0,1.0,2.0,0.51,"$50,000-74,999",True,5916.666667,0,7,10000,Q3 2013,336.89,1.0,0,0,0.0,1,Approved
36,1,NY,Professional,Self-employed,79.0,False,False,700.0,719.0,3.0,3.0,27.0,3,208.0,0.0,4.0,0.0,340.0,23.0,5.0,0.0,7843.0,0.33,15457.0,18.0,0.63,0.0,0.22,"$75,000-99,999",False,7083.333333,0,24,5500,Q1 2012,205.78,1.0,0,0,0.0,111,Review
60,7,VA,Tradesman - Electrician,Employed,80.0,True,False,780.0,799.0,14.0,14.0,40.0,5,1059.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,48498.0,0.49,49452.0,38.0,1.0,1.0,0.28,"$75,000-99,999",True,7416.666667,0,18,12200,Q3 2012,305.04,1.0,0,0,0.0,151,Approved
36,1,IN,Retail Management,Employed,156.0,False,False,640.0,659.0,5.0,5.0,21.0,3,121.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3678.0,0.95,102.0,17.0,0.76,1.0,0.17,"$50,000-74,999",True,5250.0,0,2,4000,Q1 2014,156.81,1.0,0,0,0.0,1,Denied
36,2,FL,Professional,Employed,36.0,True,False,780.0,799.0,11.0,10.0,24.0,9,186.0,1.0,4.0,0.0,0.0,13.0,0.0,0.0,7168.0,0.26,18847.0,22.0,0.95,1.0,0.12,"$75,000-99,999",True,7416.666667,0,12,13000,Q1 2013,456.98,1.0,0,0,0.0,28,Review
36,1,CA,Teacher,Employed,141.0,False,False,620.0,639.0,13.0,10.0,45.0,4,281.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,15349.0,0.96,556.0,41.0,0.97,0.0,0.39,"$50,000-74,999",True,5583.333333,0,10,4000,Q2 2013,160.44,1.0,0,0,0.0,52,Denied
36,1,CA,Medical Technician,Employed,26.0,False,False,700.0,719.0,4.0,4.0,43.0,3,50.0,4.0,5.0,0.0,0.0,20.0,1.0,0.0,448.0,0.24,1402.0,41.0,0.75,3.0,0.14,"$50,000-74,999",True,4416.666667,251,33,7000,Q2 2011,282.0,1.0,0,0,0.0,48,Denied
36,1,OH,Other,Self-employed,134.0,True,False,740.0,759.0,14.0,13.0,21.0,10,640.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33438.0,0.54,23983.0,21.0,1.0,1.0,0.22,"$75,000-99,999",False,6416.666667,0,41,4000,Q4 2010,146.62,1.0,0,0,0.0,81,Denied
60,7,MN,Sales - Retail,Employed,33.0,False,False,700.0,719.0,6.0,6.0,9.0,6,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7793.0,0.44,9091.0,9.0,1.0,0.0,0.15,"$1-24,999",True,1916.666667,0,10,2000,Q2 2013,52.81,1.0,0,0,0.0,1,Review
36,1,MD,Executive,Employed,378.0,False,False,680.0,699.0,21.0,17.0,35.0,17,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36963.0,0.89,3164.0,34.0,0.91,0.0,0.29,"$100,000+",True,9166.666667,0,1,25000,Q1 2014,829.04,1.0,0,0,0.0,1,Approved
36,1,NY,Other,Self-employed,259.0,True,False,640.0,659.0,11.0,9.0,19.0,7,461.0,0.0,3.0,2.0,2883.0,3.0,1.0,0.0,15991.0,0.79,4190.0,19.0,0.68,0.0,0.22,"$50,000-74,999",False,5833.333333,0,19,4000,Q3 2012,173.71,1.0,0,0,0.0,9,Denied
36,1,NJ,Professional,Employed,24.0,False,False,640.0,659.0,9.0,9.0,42.0,12,285.0,1.0,2.0,0.0,0.0,24.0,1.0,0.0,5747.0,0.85,827.0,39.0,0.75,1.0,0.4,"$25,000-49,999",True,2916.666667,0,6,10000,Q3 2013,411.96,1.0,0,0,0.0,1,Denied
36,7,OH,Professional,Employed,34.0,False,False,660.0,679.0,17.0,13.0,39.0,12,321.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,4991.0,0.28,6874.0,37.0,0.83,1.0,0.2,"$25,000-49,999",True,3750.0,0,20,4000,Q3 2012,167.82,1.0,0,0,0.0,7,Denied
36,1,FL,Military Enlisted,Full-time,153.0,True,False,720.0,739.0,9.0,8.0,19.0,6,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26290.0,0.72,7081.0,19.0,1.0,0.0,0.2,"$50,000-74,999",True,4750.0,0,45,6500,Q2 2010,207.3,1.0,0,0,0.0,167,Approved
36,1,CA,Clerical,Employed,61.0,False,False,680.0,699.0,12.0,12.0,32.0,10,574.0,6.0,13.0,0.0,0.0,6.0,0.0,0.0,7609.0,0.23,19230.0,31.0,0.81,0.0,0.32,"$50,000-74,999",True,4916.666667,0,29,7500,Q4 2011,324.54,1.0,0,0,0.0,51,Denied
36,2,VA,Civil Service,Employed,137.0,True,False,640.0,659.0,15.0,13.0,28.0,11,668.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,16969.0,0.98,636.0,27.0,0.96,0.0,0.17,"$75,000-99,999",True,7045.833333,0,16,4000,Q4 2012,173.71,1.0,0,0,0.0,63,Denied
36,1,FL,Other,Employed,29.0,False,False,660.0,679.0,6.0,5.0,14.0,4,229.0,0.0,0.0,1.0,7413.0,1.0,0.0,0.0,5770.0,0.93,278.0,13.0,0.92,0.0,0.62,"$1-24,999",True,1440.0,0,7,4000,Q3 2013,172.76,1.0,0,0,0.0,1,Denied
36,9,MN,Other,Employed,14.0,True,False,820.0,839.0,4.0,4.0,19.0,3,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,910.0,0.05,15919.0,15.0,1.0,0.0,0.06,"$50,000-74,999",True,4583.333333,0,20,7000,Q3 2012,217.71,1.0,0,0,0.0,142,Approved
36,1,MN,Other,Employed,167.0,False,False,680.0,699.0,6.0,6.0,13.0,6,198.0,1.0,2.0,0.0,0.0,92.0,0.0,0.0,6177.0,0.76,1353.0,13.0,0.61,1.0,0.19,"$1-24,999",True,1833.333333,0,3,4000,Q4 2013,154.92,1.0,0,0,0.0,1,Denied
60,1,TX,Professional,Employed,104.0,True,False,700.0,719.0,10.0,10.0,16.0,7,425.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13957.0,0.69,5423.0,12.0,1.0,2.0,0.23,"$50,000-74,999",True,4500.0,0,2,12000,Q1 2014,281.4,1.0,0,0,0.0,1,Review
36,1,CA,Accountant/CPA,Employed,138.0,True,False,720.0,739.0,11.0,10.0,34.0,8,1217.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,225188.0,0.69,10983.0,24.0,0.91,0.0,0.09,"$100,000+",True,31833.333333,0,26,10000,Q1 2012,322.62,1.0,0,0,0.0,26,Approved
60,3,MI,Other,Employed,85.0,True,False,720.0,739.0,12.0,12.0,20.0,11,633.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17620.0,0.5,15799.0,19.0,0.89,1.0,0.39,"$25,000-49,999",True,3116.833333,0,21,10000,Q2 2012,292.87,1.0,0,0,0.0,127,Review
36,1,TX,Professional,Self-employed,51.0,False,False,660.0,679.0,10.0,10.0,10.0,9,275.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8376.0,0.9,874.0,10.0,1.0,0.0,0.16,"$50,000-74,999",False,6000.0,0,6,4000,Q3 2013,163.28,1.0,0,0,0.0,1,Denied
60,1,GA,Other,Employed,75.0,True,True,640.0,659.0,11.0,9.0,18.0,5,280.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,8097.0,0.92,562.0,16.0,0.93,3.0,0.24,"$75,000-99,999",True,6250.0,0,10,6000,Q2 2013,184.51,1.0,0,0,0.0,57,Denied
60,1,GA,Accountant/CPA,Full-time,89.0,False,False,680.0,699.0,17.0,17.0,47.0,14,436.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11365.0,0.21,26338.0,40.0,1.0,1.0,0.74,"$25,000-49,999",True,2750.0,0,20,17000,Q3 2012,394.24,1.0,0,0,0.0,242,Approved
36,6,GA,Fireman,Full-time,51.0,False,False,780.0,799.0,6.0,5.0,12.0,3,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1565.0,0.14,8935.0,12.0,1.0,1.0,0.14,"$25,000-49,999",True,3166.666667,0,26,4000,Q1 2012,125.42,1.0,0,0,0.0,100,Approved
36,1,TX,Engineer - Electrical,Full-time,55.0,True,False,760.0,779.0,12.0,11.0,41.0,9,608.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,22849.0,0.58,15252.0,40.0,0.97,2.0,0.13,"$100,000+",True,11166.666667,0,50,8000,Q1 2010,328.32,1.0,0,0,0.0,313,Denied
36,1,VA,Analyst,Employed,35.0,True,False,680.0,699.0,15.0,15.0,39.0,13,474.0,4.0,6.0,5.0,519.0,9.0,4.0,0.0,11752.0,0.67,3392.0,31.0,0.93,1.0,0.27,"$50,000-74,999",True,5583.333333,0,3,12000,Q4 2013,415.98,1.0,0,0,0.0,1,Review
36,1,HI,Analyst,Employed,13.0,False,False,660.0,679.0,20.0,20.0,25.0,2,135.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4312.0,0.97,58.0,20.0,0.95,0.0,0.44,"$25,000-49,999",True,3750.0,0,2,4000,Q1 2014,168.15,1.0,0,0,0.0,1,Denied
60,1,CA,Other,Employed,72.0,False,False,640.0,659.0,8.0,6.0,17.0,5,140.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2220.0,0.82,309.0,14.0,0.53,0.0,0.15,"$50,000-74,999",True,4875.0,0,26,9700,Q1 2012,257.26,1.0,0,0,0.0,135,Review
60,1,OH,Other,Employed,276.0,True,False,700.0,719.0,11.0,10.0,25.0,9,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18069.0,0.75,5711.0,22.0,1.0,0.0,0.3,"$25,000-49,999",True,2500.0,0,16,7000,Q4 2012,198.66,1.0,0,0,0.0,70,Review
36,1,WA,Accountant/CPA,Employed,6.0,False,False,720.0,739.0,6.0,5.0,22.0,3,142.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11393.0,0.59,7607.0,20.0,1.0,1.0,0.1,"$100,000+",True,9166.666667,0,38,15000,Q1 2011,490.73,1.0,0,0,0.0,294,Approved
36,1,NC,Other,Employed,108.0,False,False,700.0,719.0,8.0,7.0,20.0,5,292.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28562.0,0.88,3386.0,18.0,1.0,0.0,0.35,"$50,000-74,999",True,4166.666667,0,6,15000,Q3 2013,498.14,1.0,0,0,0.0,194,Approved
60,7,KY,Skilled Labor,Employed,40.0,True,False,680.0,699.0,5.0,5.0,13.0,2,218.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10552.0,0.82,2248.0,12.0,1.0,1.0,0.24,"$25,000-49,999",True,3404.166667,0,3,10000,Q4 2013,263.27,1.0,0,0,0.0,21,Review
60,1,MD,Other,Employed,509.0,True,False,660.0,679.0,15.0,13.0,43.0,13,524.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18284.0,0.69,7524.0,37.0,0.94,1.0,0.27,"$75,000-99,999",True,6916.666667,0,6,25000,Q3 2013,659.57,1.0,0,0,0.0,1,Review
36,2,MN,Laborer,Full-time,17.0,False,True,660.0,679.0,3.0,2.0,18.0,1,15.0,1.0,3.0,2.0,0.0,6.0,1.0,0.0,359.0,0.71,141.0,16.0,0.68,1.0,0.37,"$25,000-49,999",True,2333.333333,0,45,1500,Q2 2010,60.74,1.0,0,0,0.0,8,Denied
36,1,OH,Accountant/CPA,Employed,59.0,True,False,780.0,799.0,18.0,17.0,38.0,14,1144.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24976.0,0.28,63924.0,36.0,1.0,1.0,0.4,"$50,000-74,999",True,5833.333333,0,3,15000,Q4 2013,470.67,1.0,0,0,0.0,267,Approved
36,1,CA,Other,Employed,30.0,False,False,660.0,679.0,10.0,10.0,12.0,7,204.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11296.0,0.7,4574.0,11.0,1.0,0.0,0.12,"$100,000+",True,8916.666667,0,3,8000,Q4 2013,267.21,1.0,0,0,0.0,1,Approved
36,1,FL,Other,Other,3.0,False,False,600.0,619.0,11.0,10.0,41.0,7,266.0,0.0,8.0,2.0,261.0,6.0,1.0,0.0,6043.0,0.81,1076.0,38.0,0.79,1.0,0.48,"$25,000-49,999",True,2666.666667,0,29,7500,Q4 2011,324.99,1.0,0,0,0.0,12,Denied
36,1,CA,Medical Technician,Employed,141.0,False,False,720.0,739.0,10.0,10.0,35.0,10,695.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,27715.0,0.79,6914.0,32.0,1.0,0.0,0.23,"$75,000-99,999",True,7333.333333,0,9,11500,Q2 2013,384.66,1.0,0,0,0.0,1,Approved
36,2,GA,Other,Other,28.0,True,False,740.0,759.0,5.0,5.0,13.0,6,111.0,3.0,4.0,1.0,133.0,3.0,0.0,0.0,1279.0,0.16,1257.0,12.0,0.76,1.0,0.19,"$25,000-49,999",True,2083.333333,0,29,8000,Q4 2011,293.21,1.0,0,0,0.0,139,Review
36,7,NY,Administrative Assistant,Employed,33.0,True,False,680.0,699.0,10.0,5.0,37.0,6,424.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,86601.0,0.99,399.0,35.0,1.0,0.0,0.06,"$100,000+",True,8333.333333,0,39,2500,Q4 2010,105.45,1.0,0,0,0.0,55,Denied
36,1,TX,Other,Employed,318.0,False,False,700.0,719.0,7.0,7.0,28.0,5,619.0,0.0,2.0,2.0,934.0,1.0,0.0,0.0,14024.0,0.26,22767.0,25.0,0.88,0.0,0.25,"$100,000+",True,9166.666667,0,8,4000,Q3 2013,165.15,1.0,0,0,0.0,1,Denied
36,13,TX,Other,Not employed,0.0,True,False,780.0,799.0,13.0,8.0,21.0,4,114.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1191.0,0.18,4325.0,19.0,0.78,1.0,0.22,Not employed,False,0.0,0,9,4000,Q2 2013,172.76,1.0,0,0,0.0,1,Denied
36,1,NY,Computer Programmer,Full-time,122.0,False,False,740.0,759.0,7.0,6.0,10.0,6,41.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.12,12554.0,8.0,0.87,0.0,0.03,"$50,000-74,999",True,6000.0,0,42,3400,Q3 2010,110.99,1.0,0,0,0.0,83,Approved
60,1,WA,Other,Employed,86.0,True,False,780.0,799.0,20.0,18.0,39.0,14,426.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12066.0,0.21,40245.0,39.0,1.0,0.0,0.39,"$25,000-49,999",True,3250.0,0,8,10000,Q3 2013,217.37,1.0,0,0,0.0,1,Approved
36,1,FL,Engineer - Mechanical,Employed,74.0,True,False,760.0,779.0,9.0,9.0,13.0,6,192.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5509.0,0.58,2821.0,10.0,1.0,2.0,0.21,"$75,000-99,999",True,7435.416667,0,22,12000,Q2 2012,431.9,1.0,0,0,0.0,41,Review
36,2,IN,Other,Employed,112.0,True,False,680.0,699.0,11.0,11.0,20.0,7,391.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8017.0,0.82,1528.0,17.0,0.78,1.0,0.25,"$50,000-74,999",True,5200.0,0,29,6000,Q4 2011,259.63,1.0,0,0,0.0,26,Denied
36,1,SC,Medical Technician,Employed,213.0,True,False,720.0,739.0,13.0,11.0,34.0,8,258.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5671.0,0.31,3069.0,29.0,0.96,2.0,0.26,"$50,000-74,999",True,5583.333333,0,2,12000,Q1 2014,405.14,1.0,0,0,0.0,1,Review
36,1,IL,Retail Management,Full-time,16.0,True,False,820.0,839.0,10.0,10.0,21.0,7,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6343.0,0.17,29407.0,19.0,1.0,1.0,0.12,"$25,000-49,999",True,3750.0,0,47,8000,Q2 2010,255.52,1.0,0,1,25.0,354,Approved
36,1,NE,Sales - Commission,Employed,47.0,True,False,700.0,719.0,3.0,1.0,13.0,1,95.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,600.0,0.6,400.0,11.0,0.9,0.0,0.07,"$25,000-49,999",True,2500.0,0,20,2000,Q3 2012,70.57,1.0,0,0,0.0,36,Review
36,7,MO,Clerical,Employed,216.0,False,False,640.0,659.0,7.0,6.0,33.0,6,201.0,4.0,5.0,0.0,0.0,15.0,1.0,0.0,4092.0,0.59,2592.0,30.0,0.9,0.0,0.19,"$1-24,999",True,1900.0,0,5,4000,Q4 2013,168.17,1.0,0,0,0.0,76,Denied
60,1,SC,Analyst,Employed,75.0,False,False,700.0,719.0,21.0,20.0,33.0,14,709.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20371.0,0.61,12090.0,32.0,1.0,0.0,0.37,"$75,000-99,999",True,6750.0,0,4,10000,Q4 2013,282.13,1.0,0,0,0.0,75,Denied
60,1,IL,Other,Employed,137.0,False,False,700.0,719.0,11.0,10.0,42.0,9,1372.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,63320.0,0.93,4102.0,33.0,1.0,0.0,0.27,"$100,000+",True,10000.0,0,3,20000,Q4 2013,475.8,1.0,0,0,0.0,1,Review
36,1,AL,Professor,Employed,55.0,True,False,800.0,819.0,30.0,30.0,65.0,27,1858.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75418.0,0.55,60916.0,62.0,1.0,0.0,0.31,"$100,000+",True,12291.666667,0,14,17911,Q1 2013,566.58,0.7164,0,0,0.0,183,Approved
36,1,CT,Executive,Employed,138.0,True,False,720.0,739.0,9.0,8.0,26.0,6,1693.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,81433.0,0.76,25367.0,25.0,0.96,0.0,0.19,"$100,000+",True,15166.666667,0,2,20000,Q1 2014,613.8,1.0,0,0,0.0,1,Approved
36,1,MT,Postal Service,Full-time,172.0,True,False,700.0,719.0,5.0,4.0,22.0,3,82.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1585.0,0.94,90.0,21.0,0.8,0.0,0.05,"$50,000-74,999",True,4333.333333,0,40,1800,Q4 2010,64.17,1.0,0,0,0.0,85,Denied
60,1,CO,Other,Other,94.0,True,False,780.0,799.0,10.0,9.0,32.0,8,216.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7061.0,0.21,25639.0,27.0,1.0,0.0,0.4,"$25,000-49,999",True,2702.0,0,5,10000,Q4 2013,227.48,1.0,0,0,0.0,1,Approved
36,1,MT,Professional,Full-time,196.0,True,False,720.0,739.0,9.0,9.0,36.0,6,637.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18378.0,0.85,2725.0,33.0,1.0,1.0,0.38,"$50,000-74,999",True,5008.333333,0,42,9000,Q3 2010,369.85,1.0,0,0,0.0,62,Denied
36,2,OH,Other,Full-time,293.0,True,False,640.0,659.0,10.0,10.0,21.0,9,234.0,1.0,9.0,1.0,174.0,0.0,0.0,0.0,3824.0,0.72,625.0,20.0,0.66,0.0,0.22,"$25,000-49,999",True,3500.0,0,24,4000,Q1 2012,154.57,1.0,0,0,0.0,42,Denied
36,1,MI,Professional,Employed,126.0,True,False,780.0,799.0,17.0,17.0,42.0,14,557.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16149.0,0.57,10026.0,36.0,0.91,0.0,0.3,"$75,000-99,999",True,6916.666667,0,6,15000,Q3 2013,482.18,1.0,0,0,0.0,1,Approved
36,1,FL,Other,Full-time,297.0,True,False,780.0,799.0,7.0,7.0,20.0,5,242.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8062.0,0.31,17718.0,15.0,0.81,1.0,0.1,"$100,000+",True,8333.333333,0,53,3000,Q4 2009,95.33,1.0,0,0,0.0,130,Approved
60,1,FL,Computer Programmer,Employed,30.0,True,False,700.0,719.0,21.0,19.0,49.0,10,648.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,29041.0,0.95,1259.0,40.0,0.97,0.0,0.2,"$100,000+",True,12083.333333,0,9,25000,Q2 2013,665.69,1.0,0,0,0.0,152,Review
36,1,CA,Other,Self-employed,21.0,False,False,680.0,699.0,14.0,14.0,20.0,6,121.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4707.0,0.25,6340.0,15.0,1.0,0.0,0.22,"$25,000-49,999",False,2333.333333,0,2,4000,Q1 2014,142.31,1.0,0,0,0.0,1,Review
36,1,CA,Nurse (LPN),Employed,112.0,True,False,700.0,719.0,4.0,4.0,42.0,3,102.0,2.0,6.0,1.0,39028.0,42.0,0.0,0.0,2193.0,0.53,1532.0,38.0,0.86,2.0,0.19,"$50,000-74,999",True,5333.333333,0,25,4000,Q1 2012,173.71,1.0,0,0,0.0,7,Denied
60,1,VA,Accountant/CPA,Employed,50.0,True,False,680.0,699.0,10.0,10.0,17.0,9,346.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,9651.0,0.64,4705.0,15.0,0.93,1.0,0.16,"$25,000-49,999",True,3750.0,0,4,10000,Q4 2013,248.26,1.0,0,0,0.0,68,Review
36,1,NY,Nurse (LPN),Employed,60.0,True,False,680.0,699.0,9.0,7.0,22.0,6,190.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,3833.0,0.62,2207.0,20.0,0.9,0.0,0.18,"$25,000-49,999",True,3466.666667,0,3,10000,Q4 2013,327.34,1.0,0,0,0.0,1,Approved
60,2,CO,Clerical,Employed,88.0,True,False,780.0,799.0,17.0,17.0,46.0,17,543.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,8044.0,0.16,41111.0,39.0,0.94,1.0,0.39,"$25,000-49,999",True,2500.0,0,17,13500,Q4 2012,388.21,1.0,0,0,0.0,130,Review
60,1,SC,Police Officer/Correction Officer,Employed,110.0,True,False,660.0,679.0,8.0,8.0,14.0,4,269.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,11171.0,1.0,19.0,12.0,1.0,1.0,0.27,"$50,000-74,999",True,5000.0,1,22,6000,Q2 2012,180.0,1.0,0,0,0.0,42,Denied
